date,AFG-new_deaths,AFG-stringency_index,AFG-new_cases,AFG-new_people_vaccinated_smoothed,VIE-new_deaths,VIE-stringency_index,VIE-new_cases,VIE-new_people_vaccinated_smoothed,BRA-new_deaths,BRA-stringency_index,BRA-new_cases,BRA-new_people_vaccinated_smoothed,IND-new_deaths,IND-stringency_index,IND-new_cases,IND-new_people_vaccinated_smoothed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
18-11-2021,0,25,0,33871,139,70.83,10223,349428,272,44.97,11402,100984,459,49.6,11106,1951437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-11-2021,2,25,73,27330,102,70.83,9625,344236,238,44.94,12373,115907,267,49.57,10302,1855689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2021,2,25,52,20789,107,70.83,9531,340686,207,44.92,8215,124937,313,49.48,10488,1983320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-2021,2,25,32,14248,76,70.83,9889,349790,96,44.9,5088,129156,249,49.45,8488,2046543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2021,0,25,15,14248,190,70.83,10321,367167,126,44.88,4141,140666,236,57.72,7579,2237678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-11-2021,2,25,104,14248,167,70.83,39132,371579,295,44.85,12440,154349,437,57.66,9283,2309003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-11-2021,1,25,17,14248,125,70.83,11811,388278,271,44.82,12254,136989,396,57.58,9119,2403547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-11-2021,1,25,112,14248,164,70.83,12450,400868,288,44.8,12283,135020,488,57.54,10549,2283375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-11-2021,0,25,27,14248,137,70.83,13109,403733,305,44.77,10879,141758,465,57.44,8318,2625960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-2021,1,25,19,14248,148,70.83,16067,434345,227,44.75,8309,131210,621,56.3,8774,2244414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-2021,0,25,28,14248,190,70.83,12936,577471,80,44.74,3536,124595,236,56.2,8309,2522843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-11-2021,0,25,42,14248,173,70.83,13770,543672,118,50.3,4489,106975,190,56.14,6990,2394121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-11-2021,0,25,29,14248,197,70.83,13972,565934,326,50.26,10285,116853,267,56.06,8954,2405498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2021,1,25,70,14248,196,70.83,14508,562398,268,50.23,12282,134726,477,58.76,9765,2364302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-12-2021,1,25,28,14248,210,70.83,13698,542435,196,50.2,11931,135378,391,58.65,9216,2573200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-12-2021,1,25,25,14248,200,70.83,14492,549401,234,50.15,10622,130099,415,58.59,8603,2247545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-2021,1,25,19,14248,203,70.83,13998,503847,146,50.14,7407,133764,0,58.47,0,2667112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-2021,0,25,23,14248,199,70.83,14314,347772,71,50.13,4693,129284,3007,58.42,17201,2395636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,4,25,45,14248,223,70.83,14591,359977,132,50.11,6017,128311,220,58.37,6822,2362666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2021,1,25,9,14248,217,70.83,13840,302032,261,50.09,10136,112178,195,58.29,8439,2335771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-12-2021,2,25,34,14248,230,70.83,14599,230317,240,50.07,10132,91555,159,58.21,9419,2304144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-12-2021,2,25,43,14248,256,70.83,15311,273812,200,50.05,8753,89192,368,58.12,8402,2230599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-12-2021,3,25,18,14248,216,69.44,14839,222579,228,50.03,7065,65877,393,58.08,7990,2165738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-12-2021,1,25,8,14248,209,69.44,16141,222561,53,61.57,2684,54123,562,57.92,7877,2234639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-2021,3,25,22,14248,228,69.44,14638,216304,82,61.57,1615,48079,202,57.88,7350,2184411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-12-2021,0,25,15,14248,242,69.44,15377,194359,45,61.57,2770,46475,252,57.84,5784,2144786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-12-2021,1,25,12,14248,252,69.44,15220,177202,113,61.57,4379,31742,247,56.34,6984,2222759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-12-2021,2,25,5,14248,283,69.44,15527,167895,298,61.57,5078,47822,343,56.27,7974,2112872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-2021,1,25,60,14248,241,69.44,34062,110751,123,61.57,3661,52031,391,56.23,7447,1901219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-12-2021,0,19.44,9,14248,246,69.44,15236,131129,198,61.57,4363,67906,0,56.13,0,2012457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-12-2021,1,19.44,11,14248,248,69.44,15895,123606,138,61.57,2381,69529,289,56.05,7145,1711496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-2021,2,19.44,42,14248,215,69.44,16110,140932,55,61.57,1458,70228,396,56.01,13644,1658764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-2021,0,19.44,10,14248,225,69.44,14977,152358,83,61.57,2639,77311,453,55.97,5326,1616044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-12-2021,0,19.44,19,14248,250,69.44,16325,163783,71,61.57,3734,88661,318,55.88,6317,1454088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-12-2021,6,19.44,25,14248,210,69.44,16555,181129,146,61.57,3226,100180,434,55.85,7495,1316889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-12-2021,5,19.44,37,14248,280,69.44,16377,179469,126,61.57,3774,87899,374,55.77,6650,1402095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2021,2,19.44,9,14248,235,69.44,16157,178595,163,61.57,3680,73538,387,55.7,7189,1315228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-12-2021,1,19.44,8,14248,241,69.44,15586,196746,31,61.57,3674,73430,162,55.6,6987,1387180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-2021,5,19.44,56,14248,207,69.44,15218,177828,46,61.57,4969,74246,315,55.59,6531,1282099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-2021,0,19.44,16,14248,204,69.44,14872,165440,65,61.57,6952,68678,293,55.55,6358,1299756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-2021,1,19.44,31,14583,214,69.44,14440,153053,181,61.57,9052,72526,302,55.47,9195,1278993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-2021,1,19.44,39,14918,245,69.44,13889,139098,117,61.57,9761,43848,268,59.07,13154,1507368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-12-2021,0,19.44,19,15253,291,69.44,19868,125144,154,61.57,12618,41617,220,59.03,16764,1422156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2021,0,19.44,28,15588,226,69.44,16515,107775,85,61.57,10190,40966,406,68.64,22775,1557545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-2022,0,19.44,23,15923,216,69.44,14835,91649,33,47.07,3782,39448,284,68.58,27553,1413862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-2022,5,19.44,82,16258,221,69.44,16948,93983,34,47.07,1806,38444,123,68.56,33750,1481574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-2022,3,19.44,80,16593,190,69.44,15936,86041,72,47.06,11654,52659,124,68.69,37379,2036115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-2022,1,19.44,22,16593,224,68.52,21728,88938,181,47.06,19171,52103,534,68.67,58097,2527578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-2022,2,19.44,40,16593,230,68.52,17017,93402,0,47.05,22852,47483,325,68.65,90928,3164425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-2022,0,19.44,30,16593,169,68.52,25842,84453,0,47.05,35826,46546,302,68.63,117100,3981132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-2022,1,19.44,25,16593,233,68.52,16278,80197,168,47.05,63292,50234,285,68.6,141986,4854923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-2022,1,19.44,9,16593,240,68.52,16553,75940,115,47.05,49303,54789,327,68.59,159632,4850706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2022,4,19.44,72,16593,202,68.52,23181,70732,314,47.03,29658,58829,146,68.56,179723,5505539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-2022,0,19.44,13,15669,212,68.52,14818,76971,115,47.02,33921,56089,277,68.55,168063,5269835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-2022,1,19.44,77,14745,256,68.52,16035,61800,141,47.01,73255,48955,442,68.51,194720,5437646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2022,2,19.44,40,14309,177,68.52,28291,51414,134,47,87873,42346,380,68.49,247417,4891977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-01-2022,0,19.44,91,13872,206,68.52,16725,54440,189,46.99,97945,45984,411,68.46,264202,4564273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-01-2022,0,19.44,37,12467,171,68.52,16040,52463,233,38.62,111112,46172,306,68.45,268833,3494529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-01-2022,2,19.44,39,11062,139,68.52,16378,50486,170,38.62,48562,46630,314,68.42,271202,3867805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2022,1,19.44,39,9657,129,68.52,15684,49460,94,38.57,33277,67806,385,68.4,258089,3454566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-2022,2,19.44,109,9176,0,68.52,0,40733,151,38.51,74381,88139,310,68.39,238018,3298902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-01-2022,2,19.44,148,8964,363,68.52,38582,42576,325,38.49,140342,88029,441,68.39,282970,2387982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-01-2022,3,19.44,96,8265,142,68.52,15959,39634,322,38.47,195541,110731,491,76.39,317532,2907049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-01-2022,0,19.44,233,7368,152,68.52,16715,36693,351,38.46,169786,131233,703,76.34,347254,2721227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-01-2022,4,19.44,213,7440,177,68.52,15935,36693,399,38.44,171321,143529,488,78.05,337704,3059055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-01-2022,0,19.44,32,7513,153,68.52,15707,36693,316,38.42,165110,157934,525,78.01,333533,2875423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-01-2022,3,19.44,101,7585,123,68.52,14978,36693,179,38.42,122796,142532,439,77.98,306064,2797940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-01-2022,0,19.44,247,7657,165,68.52,14362,35004,266,38.4,87627,144410,614,77.98,255874,2543966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-01-2022,4,19.44,356,8197,126,63.89,15743,34630,493,34.53,200290,165804,665,76.15,285914,2862657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-2022,4,19.44,440,8737,155,63.89,15954,34257,588,34.52,217771,196252,573,76.11,286384,2201312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-2022,2,19.44,312,8558,126,63.89,15727,32873,673,34.5,229702,215591,627,76.09,251209,1886805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-01-2022,0,19.44,53,8851,141,63.89,14929,31489,780,34.49,260806,249195,871,77.87,235532,1658125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-01-2022,2,19.44,233,9145,115,63.89,15150,28220,700,34.48,205597,258724,893,77.84,234281,1501766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-2022,3,19.44,821,9438,121,63.89,29766,23596,280,34.48,104449,253523,959,77.81,209918,1540583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2022,6,19.44,815,9732,109,63.89,12674,21400,439,34.47,102883,283001,1192,75.92,167059,1809688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2022,3,19.44,629,9606,0,63.89,11023,17888,767,34.46,171251,293247,1733,74.01,161386,1734701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-2022,1,19.44,635,9481,0,63.89,8744,13283,945,34.44,185964,284397,1008,73.97,172433,1684334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-2022,2,19.44,537,10238,286,63.89,8601,9463,1000,34.42,287149,279705,1072,73.93,149394,1720903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-02-2022,0,19.44,631,10523,84,63.89,11594,5605,964,34.4,218560,309127,1059,73.89,127952,1658632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-02-2022,5,19.44,353,10807,114,63.89,12170,6254,830,34.39,158092,325947,865,75.75,107474,1666186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2022,7,19.44,480,11092,63,63.89,14112,8259,419,34.38,61853,331586,895,75.74,83876,1493924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-2022,10,19.44,733,11376,100,63.89,16815,9525,432,38.08,69615,332913,1188,73.82,67597,1176586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-2022,12,19.44,815,11546,97,63.89,21909,10790,1172,38.06,177483,326675,1217,69.21,71365,1132694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2022,11,19.44,811,11716,93,63.89,23956,11635,1303,38.04,179417,297718,1241,69.17,67084,1142587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-02-2022,12,19.44,898,11919,74,63.89,26032,12217,917,38,162636,311968,657,69.17,58077,996071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-02-2022,1,19.44,492,12123,96,63.89,26487,17440,1129,37.98,163786,302541,804,69.11,50407,1092362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-02-2022,10,19.44,212,12326,78,63.89,27311,16099,879,37.97,134950,287179,684,69.09,44877,962701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-2022,6,19.44,452,12530,84,63.89,26379,14071,327,38.77,58618,289685,346,69.06,34113,974267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-2022,7,19.44,642,12733,91,63.89,29413,12950,478,38.76,59363,252611,347,66.28,27409,1028357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-2022,3,19.44,176,12774,85,66.67,31814,11830,925,38.75,125201,254211,514,64.52,30615,989122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-02-2022,9,19.44,97,12815,66,66.67,34737,12224,1020,38.73,142528,279019,541,64.5,30757,833522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-2022,11,19.44,154,12855,90,66.67,36200,13106,1060,38.71,120123,258027,492,64.48,25920,958368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-02-2022,2,19.44,184,12896,80,66.67,42439,9385,1184,38.68,132119,290407,325,64.46,22270,761399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02-2022,8,19.44,74,12937,65,66.67,54830,9606,855,38.66,105129,289110,673,64.45,19968,747940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-02-2022,5,19.44,274,12977,78,66.67,47200,10513,397,38.66,40813,286833,206,64.44,16051,654817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-02-2022,10,19.44,236,13312,104,66.67,46880,10513,326,38.64,40278,283685,235,64.43,13405,643571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-02-2022,20,19.44,275,13606,77,66.67,56149,10513,817,34.92,103493,280021,278,64.41,15102,559336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-02-2022,5,19.44,185,13900,91,66.67,81856,10513,979,34.89,131385,281615,302,64.4,14148,535702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-02-2022,4,19.44,146,14194,111,66.67,69128,10513,989,34.86,95899,280783,302,64.38,13166,468913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-02-2022,1,19.44,37,14488,78,66.67,78795,10513,793,34.84,90436,216427,255,64.37,11499,446389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-02-2022,6,19.44,62,14782,88,66.67,98876,10513,688,34.83,69881,200471,243,64.35,10273,436101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-02-2022,8,19.44,249,15076,94,66.67,101828,10513,253,34.82,27242,193920,119,64.34,8013,416363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-02-2022,5,19.44,264,13855,108,66.67,122480,10513,239,34.79,19777,190810,180,64.33,6915,395181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2022,11,19.44,220,12634,86,66.67,114144,10048,246,34.79,22279,173043,223,55.07,7554,343712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03-2022,8,19.44,194,11412,114,66.67,151852,13552,332,34.79,27645,141712,142,55.06,6561,326236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-03-2022,2,19.44,141,10191,95,66.67,176150,20737,570,34.99,60177,116179,201,55.04,6396,314837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-03-2022,0,19.44,0,8969,97,66.67,173631,27922,698,34.97,71380,94869,289,55.03,5921,284531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-03-2022,3,19.44,117,7748,82,66.67,173258,35107,694,34.96,62748,94157,158,55.02,5476,259670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-03-2022,1,19.44,251,6527,87,66.67,202180,34367,222,34.96,15725,95118,66,55.01,4362,249726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-03-2022,3,19.44,418,7072,78,66.67,147358,33788,210,34.94,21306,89170,108,55,3993,246765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-03-2022,4,16.67,353,7618,86,66.67,194815,34681,486,34.93,74487,92772,145,54.99,4575,257477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-03-2022,6,16.67,172,8163,109,66.67,265163,30751,633,34.91,45783,106491,104,54.98,4184,260192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-03-2022,3,16.67,368,8709,71,66.67,218459,23426,613,34.84,61105,185821,255,54.97,4194,235116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-03-2022,1,16.67,81,9254,71,66.67,188440,16101,463,34.82,54022,185539,89,54.96,3614,234848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-03-2022,1,16.67,65,9800,62,66.67,454212,8776,391,34.81,47796,215955,47,54.95,3116,205778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-03-2022,2,16.67,162,10345,95,66.67,209501,8687,125,34.8,13809,215578,27,54.95,2503,208426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-03-2022,2,16.67,208,10345,92,66.67,264790,8437,198,34.79,16512,212450,97,54.94,2568,209660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-03-2022,1,16.67,162,10345,68,63.89,175480,7180,321,34.78,49694,203906,98,46.6,2876,195997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-03-2022,5,16.67,172,10345,62,63.89,267540,6866,353,34.75,47738,192566,60,46.59,2539,190669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-03-2022,0,16.67,175,10345,76,63.89,353965,6265,462,34.74,44033,115030,149,46.58,2528,264864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-03-2022,0,16.67,65,9332,57,63.89,192689,5664,405,34.72,51990,121921,71,46.58,2075,295615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-03-2022,1,16.67,56,8320,77,63.89,424729,4804,291,34.71,39635,89374,127,46.58,1761,353268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-03-2022,2,16.67,54,7307,63,63.89,166207,4559,106,34.7,13379,86506,31,46.57,1549,384251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-03-2022,0,16.67,98,6295,69,63.89,131713,4563,100,34.69,12268,87951,33,46.57,1581,554330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-03-2022,2,16.67,64,5282,65,63.89,249153,39004,410,34.67,41559,87144,62,46.56,1778,748835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-03-2022,1,16.67,66,4961,61,63.89,140837,40305,281,34.66,46721,83823,67,46.55,1938,1097483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-03-2022,0,16.67,0,4639,70,63.89,120000,41606,314,34.65,37206,80012,83,46.55,1685,1318375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2022,0,16.67,0,5330,51,63.89,161501,42907,255,34.64,34201,65938,4100,46.54,1660,1416030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
